"Hiragana";;;;;;
"metier.elements.Kanji";"katakana>kanji";;"シ";"dico/katakana/シ-bw.png";"シ";
"metier.elements.Kanji";"katakana>kanji";;"ス";"dico/katakana/ス-bw.png";"ス";
"metier.elements.Kanji";"katakana>kanji";;"セ";"dico/katakana/セ-bw.png";"セ";
"metier.elements.Kanji";"katakana>kanji";;"ソ";"dico/katakana/ソ-bw.png";"ソ";
"metier.elements.Kanji";"katakana>kanji";;"タ";"dico/katakana/タ-bw.png";"タ";
"metier.elements.Kanji";"katakana>kanji";;"チ";"dico/katakana/チ-bw.png";"チ";
"metier.elements.Kanji";"katakana>kanji";;"ツ";"dico/katakana/ツ-bw.png";"ツ";
"metier.elements.Kanji";"katakana>kanji";;"テ";"dico/katakana/テ-bw.png";"テ";
"metier.elements.Kanji";"katakana>kanji";;"ト";"dico/katakana/ト-bw.png";"ト";
"metier.elements.Kanji";"katakana>kanji";;"ナ";"dico/katakana/ナ-bw.png";"ナ";
"metier.elements.Kanji";"katakana>kanji";;"ニ";"dico/katakana/ニ-bw.png";"ニ";
"metier.elements.Kanji";"katakana>kanji";;"ヌ";"dico/katakana/ヌ-bw.png";"ヌ";
"metier.elements.Kanji";"katakana>kanji";;"ネ";"dico/katakana/ネ-bw.png";"ネ";
"metier.elements.Kanji";"katakana>kanji";;"ノ";"dico/katakana/ノ-bw.png";"ノ";
"metier.elements.Kanji";"katakana>kanji";;"ハ";"dico/katakana/ハ-bw.png";"ハ";
"metier.elements.Kanji";"katakana>kanji";;"ヒ";"dico/katakana/ヒ-bw.png";"ヒ";
"metier.elements.Kanji";"katakana>kanji";;"フ";"dico/katakana/フ-bw.png";"フ";
"metier.elements.Kanji";"katakana>kanji";;"ヘ";"dico/katakana/ヘ-bw.png";"ヘ";
"metier.elements.Kanji";"katakana>kanji";;"ホ";"dico/katakana/ホ-bw.png";"ホ";
"metier.elements.Kanji";"katakana>kanji";;"マ";"dico/katakana/マ-bw.png";"マ";
"metier.elements.Kanji";"katakana>kanji";;"ミ";"dico/katakana/ミ-bw.png";"ミ";
"metier.elements.Kanji";"katakana>kanji";;"ム";"dico/katakana/ム-bw.png";"ム";
"metier.elements.Kanji";"katakana>kanji";;"メ";"dico/katakana/メ-bw.png";"メ";
"metier.elements.Kanji";"katakana>kanji";;"モ";"dico/katakana/モ-bw.png";"モ";
"metier.elements.Kanji";"katakana>kanji";;"ヤ";"dico/katakana/Japanese_Katakana_YA_Stroke.png";"ヤ";
"metier.elements.Kanji";"katakana>kanji";;"ユ";"dico/katakana/Japanese_Katakana_YU_Stroke.png";"ユ";
"metier.elements.Kanji";"katakana>kanji";;"ヨ";"dico/katakana/Japanese_Katakana_YO_Stroke.png";"ヨ";
"metier.elements.Kanji";"katakana>kanji";;"ラ";"dico/katakana/Japanese_Katakana_RA_Stroke.png";"ラ";
"metier.elements.Kanji";"katakana>kanji";;"リ";"dico/katakana/Japanese_Katakana_RI_Stroke.png";"リ";
"metier.elements.Kanji";"katakana>kanji";;"ル";"dico/katakana/Japanese_Katakana_RU_Stroke.png";"ル";
"metier.elements.Kanji";"katakana>kanji";;"レ";"dico/katakana/レ-bw.png";"レ";
"metier.elements.Kanji";"katakana>kanji";;"ロ";"dico/katakana/Japanese_Katakana_RO_Stroke.png";"ロ";
"metier.elements.Kanji";"katakana>kanji";;"ワ";"dico/katakana/Japanese_Katakana_WA_Stroke.png";"ワ";
"metier.elements.Kanji";"katakana>kanji";;"ヲ";"dico/katakana/Japanese_Katakana_WO_Stroke.png";"ヲ";
"metier.elements.Kanji";"katakana>kanji";;"ン";"dico/katakana/Japanese_Katakana_N_Stroke.png";"ン";
;;;;;;
"Hiragana (mot)";;;;;;
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"あ";"あ";"dico/kana_female/a.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"い";"い";"dico/kana_female/i.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"う";"う";"dico/kana_female/u.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"え";"え";"dico/kana_female/e.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"お";"お";"dico/kana_female/o.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"か";"か";"dico/kana_female/ka.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"き";"き";"dico/kana_female/ki.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"く";"く";"dico/kana_female/ku.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"け";"け";"dico/kana_female/ke.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"こ";"こ";"dico/kana_female/ko.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"さ";"さ";"dico/kana_female/sa.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"し";"し";"dico/kana_female/shi.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"す";"す";"dico/kana_female/su.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"せ";"せ";"dico/kana_female/se.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"そ";"そ";"dico/kana_female/so.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"た";"た";"dico/kana_female/ta.wav";
"metier.elements.Word";"hiragana>mot, L1>Ecriture>leçon 1";;"ち";"ち";"dico/kana_female/chi.wav";
